Lalani Ali,https://www.fashionmodeldirectory.com/models/lalani_ali/,British (English),NA,177.0,80.0,57.0,88.0
Anna-Sofia Ali-Sisto,https://www.fashionmodeldirectory.com/models/anna-sofia_ali-sisto/,Finnish,NA,177.0,85.0,61.0,87.0
Janice Alida,https://www.fashionmodeldirectory.com/models/janice_alida/,Canadian,April 5,180.0,81.0,60.0,86.0
Jolie Alien,https://www.fashionmodeldirectory.com/models/jolie_alien/,Russian,NA,175.0,76.0,58.5,87.5
Jodie Alien,https://www.fashionmodeldirectory.com/models/jodie_alien/,British (English),NA,178.0,82.0,61.0,86.0
Thursday Alii,https://www.fashionmodeldirectory.com/models/thursday_alii/,American,NA,186.0,92.0,79.0,81.3
Theresa Aline,https://www.fashionmodeldirectory.com/models/theresa_aline/,American,NA,178.0,86.5,61.0,90.0
Talita Alink,https://www.fashionmodeldirectory.com/models/talita_alink/,Brazilian,"July 9, 1991",175.5,82.0,63.5,89.0
Ani Alitalo,https://www.fashionmodeldirectory.com/models/ani_alitalo/,Finnish,"January 2, 1990",181.0,85.0,61.0,90.0
Ceren Alkac,https://www.fashionmodeldirectory.com/models/ceren_alkac/,Australian,NA,175.0,86.5,62.0,89.0
Katerena Alkhimova,https://www.fashionmodeldirectory.com/models/katerena_alkhimova/,Russian,1982,178.0,86.5,58.0,88.0
Babs Alkmaar,https://www.fashionmodeldirectory.com/models/babs_alkmaar/,Dutch,NA,178.0,84.0,60.0,90.0
Charlotte Alkmaar,https://www.fashionmodeldirectory.com/models/charlotte_alkmaar/,Dutch,NA,177.0,81.0,61.0,89.0
Philippa Allam,https://www.fashionmodeldirectory.com/models/philippa_allam/,British,NA,178.0,86.0,74.0,107.0
Crystal Allen,https://www.fashionmodeldirectory.com/models/crystal_allen/,American,NA,175.0,86.0,61.0,89.0
Dara Allen,https://www.fashionmodeldirectory.com/models/dara_allen/,American,NA,178.0,81.0,58.5,86.5
Madeline Allen,https://www.fashionmodeldirectory.com/models/madeline_allen/,American,NA,178.0,75.0,60.0,85.0
Ben Allen,https://www.fashionmodeldirectory.com/models/ben_allen/,British (English),1995,187.0,93.0,75.0,99.0
Yeray Allgayer,https://www.fashionmodeldirectory.com/models/yeray_allgayer/,Spanish,NA,186.0,92.0,72.0,92.0
Jesse Allison,https://www.fashionmodeldirectory.com/models/jesse_allison/,American,July 28 1984,180.0,87.0,64.0,89.0
Martie Allred,https://www.fashionmodeldirectory.com/models/martie_allred/,American,1984,178.0,80.0,58.0,85.0
Dana Luz Almada,https://www.fashionmodeldirectory.com/models/dana+luz_almada/,Argentinian,NA,177.0,78.0,58.0,88.0
Kristina Almanova,https://www.fashionmodeldirectory.com/models/kristina_almanova/,Slovakian,1992,181.5,87.0,60.0,89.0
Charlene Almarvez,https://www.fashionmodeldirectory.com/models/charlene_almarvez/,Filipino,January 25 1993,178.0,79.0,56.0,86.5
Anita Almasi,https://www.fashionmodeldirectory.com/models/anita_almasi/,Hungarian,April 4 1985,180.0,84.0,61.0,84.0
Barbara Almeida,https://www.fashionmodeldirectory.com/models/barbara_almeida/,Brazilian,NA,176.0,76.0,57.0,87.0
Mariana Almeida,https://www.fashionmodeldirectory.com/models/mariana_almeida/,Brazilian,NA,175.0,86.0,61.0,86.0
Marina Almeida,https://www.fashionmodeldirectory.com/models/marina_almeida/,Brazilian,NA,174.0,85.0,60.0,89.0
Jordan Almen,https://www.fashionmodeldirectory.com/models/jordan_almen/,Swedish,NA,180.0,80.0,60.0,89.0
Julia Almendra,https://www.fashionmodeldirectory.com/models/julia_almendra/,German,4th September,178.0,86.0,62.0,89.0
Jaycina Almond,https://www.fashionmodeldirectory.com/models/jaycina_almond/,American,NA,173.0,86.0,61.0,88.0
Aura Almonte,https://www.fashionmodeldirectory.com/models/aura_almonte/,Dominican,NA,177.0,72.0,56.0,85.0
Ashly Almonte Sanchez,https://www.fashionmodeldirectory.com/models/ashly_almonte+sanchez/,Dominican,NA,177.0,79.0,60.0,88.0
Martina Almquist,https://www.fashionmodeldirectory.com/models/martina_almquist/,Swedish,NA,180.5,82.5,61.0,91.5
Lihi Alon,https://www.fashionmodeldirectory.com/models/lihi_alon/,Israeli,September 15 1981,174.0,85.0,61.0,87.5
Marina Alonso,https://www.fashionmodeldirectory.com/models/marina_alonso/,Spanish,1994,175.5,80.0,59.5,90.0
Jessica Alonso,https://www.fashionmodeldirectory.com/models/jessica_alonso/,Spanish,NA,173.0,84.0,62.0,91.0
Clara Alonso,https://www.fashionmodeldirectory.com/models/clara_alonso/,Spanish,September 27 1987,176.0,86.0,59.0,89.0
Alejandra Alonso,https://www.fashionmodeldirectory.com/models/alejandra_alonso/,Spanish,February 7 1992,178.0,84.0,61.0,89.0
Veronica Alonso,https://www.fashionmodeldirectory.com/models/veronica_alonso/,Mexican,1991,179.0,84.0,61.0,91.0
Alessandra Alores,https://www.fashionmodeldirectory.com/models/alessandra_alores/,German,October 6 1984,173.0,91.0,60.0,91.0
Annelie Alpert,https://www.fashionmodeldirectory.com/models/annelie_alpert/,German,NA,170.0,83.0,60.0,88.0
George Alsford,https://www.fashionmodeldirectory.com/models/george_alsford/,British (English),NA,189.0,98.0,80.0,96.0
Anouchka  Alsif,https://www.fashionmodeldirectory.com/models/anouchka+_alsif/,French,NA,179.0,83.0,57.0,88.0
Carol Alt,https://www.fashionmodeldirectory.com/models/carol_alt/,American,December 1,178.0,86.5,61.0,89.0
Lisete Altma,https://www.fashionmodeldirectory.com/models/lisete_altma/,Estonian,NA,180.0,80.0,60.0,86.0
Hana Altomonte,https://www.fashionmodeldirectory.com/models/hana_altomonte/,American,NA,179.0,81.0,61.0,89.0
Julia Altshuler,https://www.fashionmodeldirectory.com/models/julia_altshuler/,German,NA,176.5,83.0,58.0,88.0
Masha Altuhova,https://www.fashionmodeldirectory.com/models/masha_altuhova/,Belarusian,NA,178.0,83.0,60.0,89.0
Rosmary Altuve,https://www.fashionmodeldirectory.com/models/rosmary_altuve/,Venezuelan,April 14,176.0,81.0,59.0,87.0
Valentine Alvarez,https://www.fashionmodeldirectory.com/models/valentine_alvarez/,Mexican,NA,180.0,81.0,66.0,89.0
Adrian Alvarez,https://www.fashionmodeldirectory.com/models/adrian_alvarez/,Colombian,NA,185.0,89.0,69.0,86.0
Raquel Alvarez,https://www.fashionmodeldirectory.com/models/raquel_alvarez/,Swiss,1986,179.0,89.0,62.5,92.5
Maria Fernanda Alvarez,https://www.fashionmodeldirectory.com/models/maria+fernanda_alvarez/,Mexican,NA,167.0,76.0,64.0,76.0
Nieves Alvarez,https://www.fashionmodeldirectory.com/models/nieves_alvarez/,Spanish,"March 30, 1975",179.0,91.0,61.0,91.0
Lisa Alverman,https://www.fashionmodeldirectory.com/models/lisa_alverman/,Swedish,NA,177.0,83.0,61.0,88.0
Rayssa Alves,https://www.fashionmodeldirectory.com/models/rayssa_alves/,Brazilian,NA,177.0,85.0,61.0,88.0
Angelica Alves,https://www.fashionmodeldirectory.com/models/angelica_alves/,Brazilian,NA,178.0,78.0,60.0,87.0
Cleo Alves,https://www.fashionmodeldirectory.com/models/cleo_alves/,Brazilian,1988,177.0,88.0,60.0,90.0
Daniela Alves,https://www.fashionmodeldirectory.com/models/daniela_alves/,Brazilian,NA,178.0,84.0,63.0,88.0
Michelle Alves,https://www.fashionmodeldirectory.com/models/michelle_alves/,Brazilian,September 19 1978,179.0,86.5,63.5,89.0
Ana Paula Alves,https://www.fashionmodeldirectory.com/models/ana+paula_alves/,Brazilian,NA,174.0,85.0,61.0,88.0
Graziela Alves,https://www.fashionmodeldirectory.com/models/graziela_alves/,Brazilian,NA,180.0,86.5,63.5,89.0
Camila Alves,https://www.fashionmodeldirectory.com/models/camila_alves/,Brazilian,January 28 1982,175.0,86.0,58.0,86.0
Renata Alves,https://www.fashionmodeldirectory.com/models/renata_alves/,Brazilian,NA,176.0,84.0,58.0,90.0
Camila Alves (I),https://www.fashionmodeldirectory.com/models/camila_alves+%28i%29/,Brazilian,NA,180.0,86.0,61.0,89.0
Sveva Alviti,https://www.fashionmodeldirectory.com/models/sveva_alviti/,Italian,July 14 1984,177.0,84.0,61.0,89.0
Renee Alway,https://www.fashionmodeldirectory.com/models/renee_alway/,American,April 29 1986,179.0,86.5,61.0,89.0
Lyric Alyss,https://www.fashionmodeldirectory.com/models/lyric_alyss/,American,NA,179.0,81.3,66.0,94.0
Magali Amadei,https://www.fashionmodeldirectory.com/models/magali_amadei/,French,NA,178.0,86.5,63.5,89.0
Takuma Amakasu,https://www.fashionmodeldirectory.com/models/takuma_amakasu/,Japanese,NA,186.0,85.0,70.0,90.0
Kelvin George Amankwah,https://www.fashionmodeldirectory.com/models/kelvin+george_amankwah/,Ghanaian,NA,186.0,77.0,68.0,86.0
Karoline Amaral,https://www.fashionmodeldirectory.com/models/karoline_amaral/,Brazilian,"December 30, 1984",180.0,82.5,61.0,90.0
Carmen Amare,https://www.fashionmodeldirectory.com/models/carmen_amare/,American,NA,178.0,78.0,60.0,87.0
Majesty Amare,https://www.fashionmodeldirectory.com/models/majesty_amare/,American,NA,178.0,78.0,56.0,86.0
Eden Amare Teklewold,https://www.fashionmodeldirectory.com/models/eden_amare+teklewold/,South African,NA,177.0,84.0,60.0,86.5
Cassie Amato,https://www.fashionmodeldirectory.com/models/cassie_amato/,American,"2nd March, 1994",170.0,81.0,58.5,86.5
Beyonce Ambrose,https://www.fashionmodeldirectory.com/models/beyonce_ambrose/,American,NA,178.0,81.3,63.5,86.4
Alessandra Ambrosio,https://www.fashionmodeldirectory.com/models/alessandra_ambrosio/,Brazilian,April 11 1981,176.0,88.0,61.0,89.0
Karen Ambrus,https://www.fashionmodeldirectory.com/models/karen_ambrus/,Hungarian,24 August 1982,180.5,86.5,61.0,86.5
Cyrus Amini,https://www.fashionmodeldirectory.com/models/cyrus_amini/,French,NA,187.0,97.0,80.0,96.0
Paula Amizic,https://www.fashionmodeldirectory.com/models/paula_amizic/,Croatian,NA,179.0,81.0,60.0,88.0
Nadine Ammeraal,https://www.fashionmodeldirectory.com/models/nadine_ammeraal/,Dutch,NA,179.0,81.0,63.5,87.5
Anastasia Ammirati,https://www.fashionmodeldirectory.com/models/anastasia_ammirati/,Italian,NA,180.0,80.0,58.0,87.0
Genevieve Amobi,https://www.fashionmodeldirectory.com/models/genevieve_amobi/,Nigerian,NA,180.0,82.0,62.0,89.0
Lesa Amoore,https://www.fashionmodeldirectory.com/models/lesa_amoore/,American,June 21,178.0,89.0,63.5,86.5
Sergio Amore,https://www.fashionmodeldirectory.com/models/sergio_amore/,Italian,NA,188.0,93.0,72.0,93.0
Stacey Amos,https://www.fashionmodeldirectory.com/models/stacey_amos/,South African,NA,174.0,86.5,64.0,92.5
Egypt Amour,https://www.fashionmodeldirectory.com/models/egypt_amour/,British (English),NA,179.0,81.0,63.5,87.5
Iréne Amquandon,https://www.fashionmodeldirectory.com/models/ir%c3%a9ne_amquandon/,German,April 8,178.0,86.5,62.0,87.5
Ame Amrit,https://www.fashionmodeldirectory.com/models/ame_amrit/,Indian,NA,170.0,73.5,56.0,83.0
Lucyna Amszej,https://www.fashionmodeldirectory.com/models/lucyna_amszej/,Polish,"March 15, 1992",177.0,80.0,59.0,87.0
Kate Amundsen,https://www.fashionmodeldirectory.com/models/kate_amundsen/,Norwegian,NA,175.0,86.0,61.0,86.0
Jae Hyung An,https://www.fashionmodeldirectory.com/models/jae+hyung_an/,South Korean,NA,189.0,90.0,75.0,93.0
Olga Anaeva,https://www.fashionmodeldirectory.com/models/olga_anaeva/,Russian,NA,178.0,81.0,61.0,87.0
Olivia Anakwe,https://www.fashionmodeldirectory.com/models/olivia_anakwe/,American,NA,180.0,79.0,58.0,88.0
Raisa Anane,https://www.fashionmodeldirectory.com/models/raisa_anane/,Romanian,"August 24, 1989",176.0,86.0,60.0,89.0
Janis Ancens,https://www.fashionmodeldirectory.com/models/janis_ancens/,Latvian,"July 25, 1992",187.0,93.0,76.0,92.0
Paolo Anchisi,https://www.fashionmodeldirectory.com/models/paolo_anchisi/,Italian,"August 21, 1991",184.0,96.0,76.0,96.0
Iveta Andelova,https://www.fashionmodeldirectory.com/models/iveta_andelova/,Slovakian,NA,179.0,84.0,61.0,90.0
Mini Anden,https://www.fashionmodeldirectory.com/models/mini_anden/,Swedish,February 13 1978,177.0,86.0,61.0,90.0
Charlotte Anderberg,https://www.fashionmodeldirectory.com/models/charlotte_anderberg/,Danish,NA,179.0,81.0,61.0,86.5
Tilde Mariann Andersen,https://www.fashionmodeldirectory.com/models/tilde+mariann_andersen/,Danish,NA,176.5,81.0,61.0,90.0
Sanne Andersen,https://www.fashionmodeldirectory.com/models/sanne_andersen/,Danish,NA,178.0,84.0,62.0,89.0
May Andersen,https://www.fashionmodeldirectory.com/models/may_andersen/,Danish,June 16 1982,178.0,81.0,61.0,86.0
Astrid Andersen,https://www.fashionmodeldirectory.com/models/astrid_andersen/,Danish,NA,174.0,86.0,60.0,87.0
Pernille Andersen,https://www.fashionmodeldirectory.com/models/pernille_andersen/,Danish,NA,175.0,89.0,64.0,92.0
Shannan Andersen,https://www.fashionmodeldirectory.com/models/shannan_andersen/,American,"December 21, 1992",175.0,82.0,61.0,88.0
Hartje Andersen,https://www.fashionmodeldirectory.com/models/hartje_andersen/,German,1984,176.5,84.0,59.5,86.5
Caroline Anderson,https://www.fashionmodeldirectory.com/models/caroline_anderson/,Australian,"May 21, 1988",175.0,85.0,61.0,89.0
Miriam Anderson,https://www.fashionmodeldirectory.com/models/miriam_anderson/,Canadian,NA,173.0,82.5,63.5,89.0
Jessica Anderson,https://www.fashionmodeldirectory.com/models/jessica_anderson/,British (English),May 8 1986,174.0,89.0,68.5,101.0
Audrey Anderson,https://www.fashionmodeldirectory.com/models/audrey_anderson/,American,NA,173.0,81.0,56.0,84.0
Amber Anderson,https://www.fashionmodeldirectory.com/models/amber_anderson/,British (Scottish),NA,178.0,86.0,64.0,89.0
Malik Anderson,https://www.fashionmodeldirectory.com/models/malik_anderson/,American,"12th January, 2002",188.0,86.0,71.0,86.0
Eloise Anderson,https://www.fashionmodeldirectory.com/models/eloise_anderson/,British (English),1986,175.0,86.5,61.0,89.0
Julie Anderson,https://www.fashionmodeldirectory.com/models/julie_anderson/,American,NA,175.5,86.5,66.0,89.0
Bridget Anderson,https://www.fashionmodeldirectory.com/models/bridget_anderson/,Canadian,NA,178.0,84.0,61.0,89.0
Victoria Anderson,https://www.fashionmodeldirectory.com/models/victoria_anderson/,American,NA,177.0,81.0,60.0,85.0
Adele Anderson,https://www.fashionmodeldirectory.com/models/adele_anderson/,British (English),NA,170.0,82.5,59.5,86.5
Iona Anderson,https://www.fashionmodeldirectory.com/models/iona_anderson/,British (English),NA,177.0,76.0,61.0,85.0
Grace Anderson,https://www.fashionmodeldirectory.com/models/grace_anderson/,British (Scottish),February 21 1996,178.0,83.0,63.0,90.0
Crystal Anderson,https://www.fashionmodeldirectory.com/models/crystal_anderson/,American,NA,175.0,86.0,61.0,86.0
Teyona Anderson,https://www.fashionmodeldirectory.com/models/teyona_anderson/,American,NA,176.5,81.0,58.5,91.5
Erika Anderson,https://www.fashionmodeldirectory.com/models/erika_anderson/,American,NA,180.0,86.5,71.0,91.5
Bryce Anderson,https://www.fashionmodeldirectory.com/models/bryce_anderson/,American,NA,180.0,79.0,61.0,84.0
Jennah Anderson,https://www.fashionmodeldirectory.com/models/jennah_anderson/,Canadian,NA,174.0,84.0,59.5,86.5
Leomie Anderson,https://www.fashionmodeldirectory.com/models/leomie_anderson/,British (English),1993,179.0,81.0,61.0,89.0
Christina Anderson McDonald,https://www.fashionmodeldirectory.com/models/christina_anderson+mcdonald/,American,NA,174.0,81.0,58.5,86.5
Laima Andersone,https://www.fashionmodeldirectory.com/models/laima_andersone/,Latvian,NA,179.0,86.5,61.0,91.5
Frida Andersson,https://www.fashionmodeldirectory.com/models/frida_andersson/,Swedish,NA,175.0,83.0,61.0,93.0
Ann-Christin Andersson,https://www.fashionmodeldirectory.com/models/ann-christin_andersson/,German,"May 14, 1991",180.0,84.0,62.0,91.0
Caroline Andersson,https://www.fashionmodeldirectory.com/models/caroline_andersson/,Swedish,NA,176.0,81.0,61.0,93.0
Karin Andersson,https://www.fashionmodeldirectory.com/models/karin_andersson/,Swedish,NA,178.0,89.0,61.0,90.0
Linda Andersson,https://www.fashionmodeldirectory.com/models/linda_andersson/,Swedish,NA,178.0,80.0,62.0,89.0
Jo Hanna Andersson,https://www.fashionmodeldirectory.com/models/jo+hanna_andersson/,Danish,NA,176.0,83.0,60.0,85.0
Sophie Anderton,https://www.fashionmodeldirectory.com/models/sophie_anderton/,British (English),May 14 1977,176.0,86.5,61.0,89.0
Julia Andhagen,https://www.fashionmodeldirectory.com/models/julia_andhagen/,German,NA,180.0,80.0,62.0,89.0
Larissa Andrade,https://www.fashionmodeldirectory.com/models/larissa_andrade/,Brazilian,"Goiania, Brasil",180.0,88.0,62.0,90.0
Lorena Andrade,https://www.fashionmodeldirectory.com/models/lorena_andrade/,Peruvian,NA,175.0,89.0,61.0,91.0
Natalia Andrade,https://www.fashionmodeldirectory.com/models/natalia_andrade/,Brazilian,1982,180.0,86.5,61.0,89.0
Katia Andre,https://www.fashionmodeldirectory.com/models/katia_andre/,Brazilian,NA,180.0,81.0,61.0,84.0
Vilde Andreassen,https://www.fashionmodeldirectory.com/models/vilde_andreassen/,Norwegian,NA,177.0,79.0,66.0,88.0
Natalia Andreeva,https://www.fashionmodeldirectory.com/models/natalia_andreeva/,Russian,December,180.5,86.5,61.0,91.0
Adela Andrei,https://www.fashionmodeldirectory.com/models/adela_andrei/,Romanian,January 27,175.5,85.0,62.0,89.0
Kristina Andrejevic,https://www.fashionmodeldirectory.com/models/kristina_andrejevic/,Serbian,NA,180.0,81.0,58.0,84.0
Simona Andrejic,https://www.fashionmodeldirectory.com/models/simona_andrejic/,Serbian,1993,177.0,80.0,61.0,88.0
Aide Andrelino,https://www.fashionmodeldirectory.com/models/aide_andrelino/,Guinean,NA,181.0,79.0,60.0,89.0
Vicky Andren,https://www.fashionmodeldirectory.com/models/vicky_andren/,Swedish,January 25 1982,176.5,85.0,58.0,85.0
Silje Andresen,https://www.fashionmodeldirectory.com/models/silje_andresen/,Norwegian,NA,175.0,81.0,61.0,85.0
Ugne Andrikonyte,https://www.fashionmodeldirectory.com/models/ugne_andrikonyte/,Lithuanian,1981,177.0,88.0,60.0,89.0
Baiba Andriksone,https://www.fashionmodeldirectory.com/models/baiba_andriksone/,Latvian,"January 10, 1985",178.0,84.0,62.0,90.0
Klelia Andriolatou,https://www.fashionmodeldirectory.com/models/klelia_andriolatou/,Greek,NA,180.0,81.0,61.0,86.0
Alina Andriusyte,https://www.fashionmodeldirectory.com/models/alina_andriusyte/,Lithuanian,December 23,173.0,81.0,58.5,86.5
Ieva Marija Andrulyte,https://www.fashionmodeldirectory.com/models/ieva+marija_andrulyte/,Lithuanian,"March 6, 1991",178.0,85.0,62.0,90.0
Agata Andrzejczak,https://www.fashionmodeldirectory.com/models/agata_andrzejczak/,Polish,NA,178.0,82.0,59.0,88.0
Elisabeth Andujar,https://www.fashionmodeldirectory.com/models/elisabeth_andujar/,Dominican,NA,180.5,84.0,59.5,86.5
Sandra Andziute,https://www.fashionmodeldirectory.com/models/sandra_andziute/,Lithuanian,"August 28, 1990",178.0,80.0,59.0,88.0
Indre Andziute,https://www.fashionmodeldirectory.com/models/indre_andziute/,Lithuanian,"August 28, 1990",177.0,80.0,60.0,89.0
Anyier Anei,https://www.fashionmodeldirectory.com/models/anyier_anei/,Kenyan,NA,177.0,74.0,56.0,85.0
Juliana Aneli,https://www.fashionmodeldirectory.com/models/juliana_aneli/,Brazilian,NA,178.0,84.0,61.0,89.0
Anna Anena,https://www.fashionmodeldirectory.com/models/anna_anena/,Ugandan,NA,171.0,77.0,56.0,84.0
Ngozi Anene,https://www.fashionmodeldirectory.com/models/ngozi_anene/,Nigerian,NA,180.0,84.0,60.0,89.0
Tess Angel,https://www.fashionmodeldirectory.com/models/tess_angel/,Australian,NA,179.0,79.0,61.0,84.0
Nastya Angel,https://www.fashionmodeldirectory.com/models/nastya_angel/,Russian,NA,178.0,81.0,61.0,88.0
Danita Angell,https://www.fashionmodeldirectory.com/models/danita_angell/,American,March 26,178.0,81.0,61.0,86.5
Teodora Angelova,https://www.fashionmodeldirectory.com/models/teodora_angelova/,Bulgarian,November 2 1979,178.0,86.5,61.0,86.5
Alix Angjeli,https://www.fashionmodeldirectory.com/models/alix_angjeli/,American,NA,178.0,80.0,63.0,86.0
Paula Anguera,https://www.fashionmodeldirectory.com/models/paula_anguera/,Spanish,NA,177.0,82.0,62.0,90.0
Trang Anh,https://www.fashionmodeldirectory.com/models/trang_anh/,German,June 8 2000,178.0,81.0,63.0,91.0
Mishka Ivana Anic,https://www.fashionmodeldirectory.com/models/mishka+ivana_anic/,Serbian,NA,178.0,80.0,59.0,87.0
Martina Anicic,https://www.fashionmodeldirectory.com/models/martina_anicic/,Croatian,1982,178.0,89.0,61.0,89.0
Daria Anisimova,https://www.fashionmodeldirectory.com/models/daria_anisimova/,Russian,NA,175.0,79.0,61.0,86.0
Julia Anisimova,https://www.fashionmodeldirectory.com/models/julia_anisimova/,Russian,1987,178.0,84.0,59.0,89.0
